"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01009","5","55","74","0","2017","1","","Blount County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,17,17,17,567131,189326,2632,2566,"",0.60,0.13,0.13,0.13,0.20,0.16,0.22,1.53,"",-1,-25.0,-2,-10.5,-2,-10.5,-2,-10.5,20580,3.8,-1147,-0.6,889,51.0,353,16.0
"01009","5","55","74","0","2017","2","","Blount County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,18,19,20,542181,13720,188,2195,"",0.59,0.14,0.15,0.15,0.24,0.06,0.08,1.65,"",0,0.0,1,5.9,1,5.6,3,17.6,17702,3.4,8342,155.1,140,291.7,-133,-5.7
"01013","5","55","74","0","2017","1","N","Butler County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","55","74","0","2017","2","N","Butler County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","55","74","0","2017","1","","Calhoun County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",10,100,98,95,694960,557114,5009,547,"",0.61,0.14,0.14,0.13,0.04,0.09,0.06,0.28,"",1,11.1,3,3.1,1,1.0,-4,-4.0,38279,5.8,18695,3.5,11,0.2,30,5.8
"01015","5","55","74","0","2017","2","","Calhoun County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",9,103,102,101,836555,387216,2812,631,"",0.55,0.15,0.15,0.14,0.06,0.32,0.20,0.42,"",0,0.0,3,3.0,2,2.0,2,2.0,-26503,-3.1,-20907,-5.1,-505,-15.2,-35,-5.3
"01017","5","55","74","0","2017","1","","Chambers County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,7,7,7,229305,99245,1309,2520,"",0.77,0.05,0.05,0.05,0.08,0.08,0.11,1.43,"",0,0.0,-2,-22.2,-2,-22.2,-2,-22.2,-34016,-12.9,-26654,-21.2,-4418,-77.1,269,12.0
"01017","5","55","74","0","2017","2","","Chambers County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,7,7,7,195236,10893,128,2145,"",0.77,0.05,0.05,0.05,0.08,0.05,0.06,1.51,"",0,0.0,-2,-22.2,-1,-12.5,-1,-12.5,-70830,-26.6,-16650,-60.5,-1535,-92.3,-311,-12.7
"01021","5","55","74","0","2017","1","N","Chilton County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","55","74","0","2017","2","N","Chilton County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","55","74","0","2017","1","N","Choctaw County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","55","74","0","2017","2","N","Choctaw County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","55","74","0","2017","1","N","Clarke County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","55","74","0","2017","2","N","Clarke County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","55","74","0","2017","1","N","Cleburne County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","55","74","0","2017","2","N","Cleburne County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","55","74","0","2017","1","N","Coffee County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","55","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,89,90,94,1245247,52577,310,1053,"",0.70,0.36,0.36,0.38,0.29,0.10,0.05,0.80,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","55","74","0","2017","1","","Colbert County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,38,39,40,952964,310357,2167,1880,"",0.59,0.10,0.10,0.10,0.09,0.08,0.03,0.91,"",0,0.0,-2,-5.0,-1,-2.5,0,0.0,19815,2.1,11059,3.7,-2694,-55.4,85,4.7
"01033","5","55","74","0","2017","2","","Colbert County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,40,39,39,1697175,48695,366,3319,"",0.59,0.11,0.10,0.10,0.20,0.08,0.04,1.96,"",0,0.0,2,5.3,1,2.6,0,0.0,399499,30.8,7753,18.9,87,31.2,715,27.5
"01037","5","55","74","0","2017","1","N","Coosa County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","55","74","0","2017","2","N","Coosa County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","55","74","0","2017","1","N","Covington County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",-4,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","55","74","0","2017","2","N","Covington County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,0,"N",-4,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01043","5","55","74","0","2017","1","","Cullman County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",12,198,197,193,4998173,1901651,30884,1962,"",1.01,0.43,0.43,0.42,0.46,0.41,0.60,1.08,"",1,9.1,-21,-9.6,-20,-9.2,-20,-9.4,-807200,-13.9,-504592,-21.0,-9660,-23.8,-102,-4.9
"01043","5","55","74","0","2017","2","","Cullman County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",12,197,198,198,3830081,205464,3439,1490,"",1.01,0.43,0.44,0.43,0.44,0.23,0.40,1.01,"",1,9.1,-33,-14.3,-33,-14.3,-34,-14.7,-1159733,-23.2,-430824,-67.7,-7517,-68.6,-172,-10.3
"01045","5","55","74","0","2017","1","","Dale County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",8,374,377,375,3884043,2934325,36843,796,"",1.40,1.39,1.41,1.40,0.41,1.11,0.94,0.29,"",0,0.0,25,7.2,22,6.2,10,2.7,167538,4.5,127254,4.5,839,2.3,-6,-0.7
"01045","5","55","74","0","2017","2","","Dale County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",8,382,388,380,3770196,829992,12603,757,"",1.41,1.43,1.46,1.43,0.55,2.80,3.55,0.38,"",0,0.0,9,2.4,7,1.8,9,2.4,-136464,-3.5,-118985,-12.5,-1058,-7.7,-44,-5.5
"01047","5","55","74","0","2017","1","","Dallas County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,54,51,53,846463,426404,8516,1236,"",0.90,0.26,0.25,0.26,0.17,0.22,0.22,0.66,"",0,0.0,-6,-10.0,-10,-16.4,-8,-13.1,11250,1.3,-23310,-5.2,-4323,-33.7,177,16.7
"01047","5","55","74","0","2017","2","","Dallas County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",5,54,54,53,730961,90975,2022,1048,"",0.90,0.27,0.27,0.27,0.20,0.25,0.32,0.75,"",0,0.0,-7,-11.5,-4,-6.9,-2,-3.6,-58693,-7.4,14918,19.6,-1083,-34.9,1,0.1
"01049","5","55","74","0","2017","1","","DeKalb County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,25,25,409232,176171,1412,1259,"",0.52,0.08,0.08,0.08,0.06,0.05,0.04,0.73,"",0,0.0,2,8.7,2,8.7,2,8.7,107372,35.6,10091,6.1,179,14.5,249,24.7
"01049","5","55","74","0","2017","2","","DeKalb County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",4,25,26,25,412002,45682,508,1251,"",0.52,0.08,0.08,0.08,0.07,0.07,0.07,0.91,"",0,0.0,1,4.2,2,8.3,-1,-3.8,46215,12.6,3306,7.8,125,32.6,110,9.6
"01051","5","55","74","0","2017","1","","Elmore County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",10,41,41,42,814320,462777,14841,1515,"",1.13,0.13,0.13,0.13,0.11,0.16,0.47,0.87,"",-1,-9.1,1,2.5,-1,-2.4,2,5.0,56198,7.4,-25831,-5.3,1766,13.5,81,5.6
"01051","5","55","74","0","2017","2","","Elmore County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",11,43,42,41,859841,190670,7819,1575,"",1.23,0.14,0.13,0.13,0.16,0.32,1.32,1.19,"",0,0.0,0,0.0,0,0.0,-1,-2.4,165612,23.9,30199,18.8,2093,36.6,314,24.9
"01053","5","55","74","0","2017","1","","Escambia County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,28,28,28,1123174,507892,3646,3086,"",0.54,0.14,0.14,0.14,0.23,0.25,0.14,1.64,"",-1,-25.0,-21,-42.9,-19,-40.4,-19,-40.4,85743,8.3,-108832,-17.6,-1467,-28.7,1412,84.3
"01053","5","55","74","0","2017","2","","Escambia County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,28,27,28,383494,141603,1006,1066,"",0.54,0.14,0.13,0.14,0.10,0.40,0.26,0.71,"",0,0.0,2,7.7,0,0.0,2,7.7,-6619,-1.7,-18595,-11.6,-139,-12.1,-74,-6.5
"01055","5","55","74","0","2017","1","","Etowah County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",14,81,80,82,1027001,747758,14308,975,"",1.04,0.14,0.14,0.14,0.08,0.13,0.21,0.56,"",0,0.0,14,20.9,12,17.6,14,20.6,346660,51.0,229815,44.4,2250,18.7,202,26.1
"01055","5","55","74","0","2017","2","","Etowah County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",13,84,82,83,1031675,180604,3642,956,"",0.96,0.15,0.14,0.14,0.10,0.15,0.27,0.68,"",-2,-13.3,10,13.5,7,9.3,0,0.0,-320007,-23.7,4739,2.7,-334,-8.4,-389,-28.9
"01057","5","55","74","0","2017","1","N","Fayette County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01057","5","55","74","0","2017","2","N","Fayette County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","55","74","0","2017","1","","Franklin County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,16,16,16,328423,167387,1230,1579,"",0.81,0.10,0.09,0.10,0.09,0.10,0.04,0.95,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01059","5","55","74","0","2017","2","","Franklin County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,16,16,16,336089,12519,88,1616,"",0.80,0.10,0.10,0.10,0.11,0.04,0.02,1.18,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","55","74","0","2017","1","N","Geneva County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01061","5","55","74","0","2017","2","N","Geneva County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","55","74","0","2017","1","","Henry County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,23,23,23,432015,256447,4192,1445,"",1.38,0.44,0.45,0.45,0.35,0.49,0.86,0.78,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01067","5","55","74","0","2017","2","","Henry County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",3,23,23,22,419181,100085,826,1423,"",1.37,0.45,0.45,0.43,0.44,1.09,0.96,1.00,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01069","5","55","74","0","2017","1","","Houston County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",19,126,126,107,1937970,1235011,11462,1246,"",0.99,0.17,0.17,0.14,0.10,0.17,0.14,0.62,"",1,5.6,-5,-3.8,-6,-4.5,-24,-18.3,345308,21.7,89648,7.8,253,2.3,313,33.5
"01069","5","55","74","0","2017","2","","Houston County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",18,111,113,117,1807839,365997,3616,1223,"",0.93,0.15,0.15,0.16,0.12,0.25,0.23,0.79,"",-1,-5.3,-15,-11.9,-14,-11.0,-10,-7.9,80841,4.7,30209,9.0,457,14.5,174,16.6
"01071","5","55","74","0","2017","1","","Jackson County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",6,41,42,42,659933,351020,2807,1218,"",0.96,0.16,0.16,0.17,0.12,0.14,0.07,0.72,"",0,0.0,2,5.1,3,7.7,3,7.7,24897,3.9,4954,1.4,88,3.2,-35,-2.8
"01071","5","55","74","0","2017","2","","Jackson County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",6,41,41,43,1337062,140843,889,2468,"",0.95,0.16,0.17,0.17,0.30,0.28,0.12,1.79,"",0,0.0,-2,-4.7,-6,-12.8,0,0.0,-25244,-1.9,-48051,-25.4,-302,-25.4,104,4.4
"01073","5","55","74","0","2017","1","","Jefferson County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",204,5953,5907,5929,254655835,59901220,726375,3304,"",1.69,1.09,1.08,1.09,1.28,1.05,0.99,1.17,"",-11,-5.1,-367,-5.8,-415,-6.6,-326,-5.2,9001018,3.7,483033,0.8,-96670,-11.7,304,10.1
"01073","5","55","74","0","2017","2","","Jefferson County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",203,5763,5827,5860,223636537,12331143,130422,2958,"",1.67,1.07,1.08,1.07,1.53,1.41,1.26,1.43,"",-9,-4.2,-515,-8.2,-466,-7.4,-529,-8.3,72527408,48.0,-490694,-3.8,-31743,-19.6,1119,60.8
"01077","5","55","74","0","2017","1","","Lauderdale County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",16,219,223,219,3012452,1758694,19785,1052,"",1.17,0.46,0.47,0.46,0.30,0.41,0.34,0.64,"",1,6.7,18,9.0,24,12.1,23,11.7,465737,18.3,236743,15.6,1333,7.2,66,6.7
"01077","5","55","74","0","2017","2","","Lauderdale County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",16,226,235,240,2824188,466004,4693,930,"",1.17,0.48,0.50,0.51,0.35,0.47,0.42,0.70,"",0,0.0,26,13.0,35,17.5,43,21.8,173056,6.5,119334,34.4,733,18.5,-95,-9.3
"01081","5","55","74","0","2017","1","","Lee County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",21,194,191,197,4315871,1711394,25431,1711,"",1.03,0.21,0.20,0.21,0.18,0.22,0.29,0.88,"",-2,-8.7,14,7.8,13,7.3,13,7.1,1096295,34.1,-204213,-10.7,-7093,-21.8,340,24.8
"01081","5","55","74","0","2017","2","","Lee County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",20,192,196,205,3442040,604703,8204,1339,"",0.97,0.21,0.22,0.22,0.19,0.37,0.48,0.90,"",-3,-13.0,10,5.5,14,7.7,23,12.6,20920,0.6,-143564,-19.2,-2309,-22.0,-107,-7.4
"01083","5","55","74","0","2017","1","","Limestone County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",6,62,72,75,949814,683923,5941,1049,"",0.64,0.17,0.20,0.20,0.09,0.19,0.09,0.46,"",-1,-14.3,8,14.8,20,38.5,21,38.9,285861,43.1,198583,40.9,363,6.5,91,9.5
"01083","5","55","74","0","2017","2","","Limestone County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",6,73,70,68,1039863,206205,1644,1137,"",0.64,0.20,0.19,0.19,0.12,0.33,0.15,0.62,"",-1,-14.3,17,30.4,14,25.0,12,21.4,243675,30.6,55844,37.1,241,17.2,43,3.9
"01085","5","55","74","0","2017","1","N","Lowndes County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01085","5","55","74","0","2017","2","N","Lowndes County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","55","74","0","2017","1","N","Macon County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01087","5","55","74","0","2017","2","N","Macon County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01089","5","55","74","0","2017","1","","Madison County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",70,722,704,704,15747035,7058586,133472,1706,"",1.13,0.23,0.23,0.23,0.14,0.23,0.31,0.59,"",-1,-1.4,26,3.7,10,1.4,13,1.9,680720,4.5,-246112,-3.4,-38611,-22.4,35,2.1
"01089","5","55","74","0","2017","2","","Madison County, Alabama","Private","NAICS 55 Management of companies and enterprises","County, NAICS Sector -- by ownership sector","All establishment sizes",70,667,663,665,17400789,1571318,17381,2013,"",1.12,0.22,0.22,0.21,0.20,0.33,0.29,0.91,"",-3,-4.1,-37,-5.3,-44,-6.2,-50,-7.0,1469497,9.2,-103516,-6.2,-5947,-25.5,284,16.4
