"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01029","5","23","74","0","2017","1","","Cleburne County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,264,263,198,5769783,3345069,130787,1837,"",0.77,2.72,2.72,2.07,5.65,4.70,5.29,2.26,"",0,0.0,-31,-10.5,-22,-7.7,-117,-37.1,-302062,-5.0,-262851,-7.3,-28796,-18.0,271,17.3
"01029","5","23","74","0","2017","2","","Cleburne County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",13,238,275,260,5639249,360515,9114,1684,"",0.76,2.40,2.67,2.46,4.67,1.94,1.76,1.86,"",-3,-18.8,-64,-21.2,8,3.0,-6,-2.3,-1215791,-17.7,-141390,-28.2,-10385,-53.3,-211,-11.1
"01031","5","23","74","0","2017","1","","Coffee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",88,409,404,398,3728714,2586861,38346,711,"",1.03,0.59,0.57,0.55,0.63,0.51,0.32,1.10,"",-2,-2.2,37,9.9,28,7.4,10,2.6,671863,22.0,239078,10.2,-2509,-6.1,90,14.5
"01031","5","23","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",87,373,388,404,3626128,554668,7339,718,"",1.01,0.50,0.51,0.52,0.52,0.29,0.15,1.03,"",-4,-4.4,-31,-7.7,-16,-4.0,-1,-0.2,127593,3.6,-158798,-22.3,-6068,-45.3,52,7.8
"01033","5","23","74","0","2017","1","","Colbert County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",106,1292,1332,1345,16209651,9719585,501308,942,"",1.04,1.20,1.22,1.21,1.38,1.15,2.08,1.14,"",2,1.9,-20,-1.5,35,2.7,24,1.8,932953,6.1,226004,2.4,-1029,-0.2,45,5.0
"01033","5","23","74","0","2017","2","","Colbert County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",106,1400,1417,1391,16691327,2375187,106011,915,"",1.03,1.23,1.23,1.19,1.23,1.06,1.63,1.01,"",-2,-1.9,-50,-3.4,-62,-4.2,-75,-5.1,-1422121,-7.9,-571421,-19.4,-43201,-29.0,-36,-3.8
"01035","5","23","74","0","2017","1","","Conecuh County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",12,56,56,56,459490,356544,2669,631,"",0.60,0.37,0.37,0.36,0.33,0.33,0.09,0.91,"",1,9.1,-17,-23.3,-16,-22.2,-10,-15.2,-69539,-13.1,-62827,-15.0,-1759,-39.7,52,9.0
"01035","5","23","74","0","2017","2","","Conecuh County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",12,60,57,48,478976,105991,733,670,"",0.59,0.37,0.35,0.28,0.30,0.30,0.07,0.90,"",0,0.0,-9,-13.0,-7,-10.9,-19,-28.4,-47916,-9.1,-13472,-11.3,-473,-39.2,62,10.2
"01037","5","23","74","0","2017","1","","Coosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",7,22,20,18,178536,112903,2145,687,"",0.74,0.35,0.32,0.28,0.31,0.25,0.18,0.97,"",-1,-12.5,5,29.4,3,17.6,-6,-25.0,34532,24.0,-2211,-1.9,-308,-12.6,114,19.9
"01037","5","23","74","0","2017","2","","Coosa County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",8,18,20,20,175432,33725,875,698,"",0.84,0.28,0.30,0.30,0.30,0.30,0.23,1.00,"",0,0.0,-7,-28.0,-2,-9.1,0,0.0,15875,9.9,-24404,-42.0,-219,-20.0,148,26.9
"01039","5","23","74","0","2017","1","","Covington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",69,465,460,465,4030641,2895566,64564,669,"",0.97,0.83,0.81,0.80,0.80,0.71,0.40,0.98,"",-2,-2.8,3,0.6,-8,-1.7,-5,-1.1,132820,3.4,57583,2.0,-13126,-16.9,27,4.2
"01039","5","23","74","0","2017","2","","Covington County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",70,473,470,461,4035056,798309,16836,663,"",0.98,0.79,0.78,0.75,0.70,0.56,0.25,0.90,"",-2,-2.8,21,4.6,6,1.3,-8,-1.7,-50865,-1.2,-89906,-10.1,-5135,-23.4,-18,-2.6
"01041","5","23","74","0","2017","1","","Crenshaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,88,79,81,673184,568771,8423,626,"",0.73,0.53,0.47,0.46,0.46,0.44,0.22,0.96,"",-1,-6.2,-11,-11.1,-21,-21.0,-25,-23.6,-175156,-20.6,-114923,-16.8,-10552,-55.6,-16,-2.5
"01041","5","23","74","0","2017","2","","Crenshaw County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",15,84,85,87,708566,168173,2999,639,"",0.73,0.47,0.46,0.47,0.40,0.38,0.19,0.86,"",-1,-6.2,-23,-21.5,-20,-19.0,-21,-19.4,-290382,-29.1,-47307,-22.0,-3743,-55.5,-81,-11.2
"01043","5","23","74","0","2017","1","","Cullman County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",176,1213,1233,1239,11906948,8106297,191399,746,"",1.22,0.93,0.94,0.93,0.96,0.82,1.01,1.03,"",5,2.9,-233,-16.1,-96,-7.2,-96,-7.2,-1937670,-14.0,-1365218,-14.4,-138569,-42.0,-31,-4.0
"01043","5","23","74","0","2017","2","","Cullman County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",177,1208,1239,1255,12757687,2258118,59694,795,"",1.22,0.89,0.89,0.88,0.90,0.71,0.89,1.01,"",3,1.7,-247,-17.0,-171,-12.1,-104,-7.7,-1859789,-12.7,-793984,-26.0,-62833,-51.3,-4,-0.5
"01045","5","23","74","0","2017","1","","Dale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",61,555,536,523,6800102,4099668,65510,972,"",0.89,0.73,0.70,0.67,0.63,0.74,0.46,0.89,"",0,0.0,3,0.5,-43,-7.4,-57,-9.8,-110154,-1.6,-487791,-10.6,-21498,-24.7,40,4.3
"01045","5","23","74","0","2017","2","","Dale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",58,520,518,526,5836291,814214,11514,861,"",0.84,0.65,0.64,0.64,0.52,0.77,0.42,0.81,"",-3,-4.9,-45,-8.0,-32,-5.8,-40,-7.1,-368760,-5.9,-148784,-15.5,-6452,-35.9,9,1.1
"01047","5","23","74","0","2017","1","","Dallas County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",49,394,393,409,4627559,2820698,81601,893,"",0.73,0.68,0.68,0.70,0.83,0.69,0.58,1.20,"",3,6.5,60,18.0,48,13.9,43,11.7,682474,17.3,290391,11.5,-14686,-15.3,22,2.5
"01047","5","23","74","0","2017","2","","Dallas County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",49,397,402,424,4506530,868176,28287,850,"",0.72,0.66,0.66,0.70,0.77,0.67,0.57,1.14,"",2,4.3,5,1.3,-5,-1.2,51,13.7,-735854,-14.0,-688491,-44.2,-41792,-59.6,-182,-17.6
"01049","5","23","74","0","2017","1","","DeKalb County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",71,596,608,608,5656133,4015229,86401,720,"",0.77,0.64,0.65,0.63,0.68,0.55,0.59,1.06,"",-1,-1.4,-82,-12.1,-62,-9.3,-64,-9.5,-234936,-4.0,-160075,-3.8,-25919,-23.1,47,7.0
"01049","5","23","74","0","2017","2","","DeKalb County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",74,612,629,617,6238355,981487,22159,775,"",0.79,0.62,0.62,0.60,0.65,0.41,0.41,1.05,"",4,5.7,-29,-4.5,-5,-0.8,-18,-2.8,501092,8.7,129198,15.2,-768,-3.3,82,11.8
"01051","5","23","74","0","2017","1","","Elmore County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",145,774,785,790,8331550,5449913,113106,819,"",1.35,0.87,0.87,0.86,1.03,0.90,0.98,1.19,"",2,1.4,28,3.8,27,3.6,51,6.9,849950,11.4,441174,8.8,-8925,-7.3,49,6.4
"01051","5","23","74","0","2017","2","","Elmore County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",148,786,793,781,8703596,1304369,35344,851,"",1.36,0.84,0.82,0.79,0.98,0.62,0.77,1.20,"",3,2.1,45,6.1,63,8.6,21,2.8,860534,11.0,110986,9.3,7736,28.0,40,4.9
"01053","5","23","74","0","2017","1","","Escambia County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",61,417,429,423,4118544,2829694,67084,749,"",0.92,0.72,0.74,0.72,0.73,0.65,0.71,1.00,"",-2,-3.2,-14,-3.2,-10,-2.3,-37,-8.0,249971,6.5,82025,3.0,2788,4.3,78,11.6
"01053","5","23","74","0","2017","2","","Escambia County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",63,416,403,413,4083202,698583,17161,765,"",0.93,0.69,0.65,0.65,0.63,0.56,0.58,0.96,"",-1,-1.6,1,0.2,-43,-9.6,-40,-8.8,250623,6.5,-82605,-10.6,-2061,-10.7,92,13.7
"01055","5","23","74","0","2017","1","","Etowah County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",129,1008,1010,1006,11811206,6602719,167214,901,"",0.79,0.62,0.62,0.60,0.80,0.54,0.67,1.30,"",6,4.9,13,1.3,5,0.5,-29,-2.8,-34968,-0.3,-43637,-0.7,-35130,-17.4,0,0.0
"01055","5","23","74","0","2017","2","","Etowah County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",129,1035,1043,1054,10360343,1755640,54983,763,"",0.78,0.60,0.59,0.59,0.60,0.40,0.52,1.01,"",3,2.4,-33,-3.1,-23,-2.2,-50,-4.5,-250830,-2.4,-227390,-11.5,-15684,-22.2,7,0.9
"01057","5","23","74","0","2017","1","","Fayette County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,82,81,87,873770,517405,15235,807,"",0.79,0.44,0.43,0.45,0.58,0.45,0.68,1.30,"",0,0.0,2,2.5,-4,-4.7,7,8.8,18441,2.2,4644,0.9,1800,13.4,1,0.1
"01057","5","23","74","0","2017","2","","Fayette County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",21,89,92,86,867038,182286,6246,749,"",0.79,0.47,0.47,0.43,0.48,0.48,0.70,1.05,"",-1,-4.5,7,8.5,8,9.5,5,6.2,57897,7.2,24700,15.7,2067,49.5,-7,-0.9
"01059","5","23","74","0","2017","1","","Franklin County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",36,204,213,219,1526554,1192642,33248,554,"",0.80,0.43,0.44,0.45,0.37,0.32,0.30,0.84,"",3,9.1,-11,-5.1,4,1.9,-6,-2.7,116294,8.2,41355,3.6,-11452,-25.6,53,10.6
"01059","5","23","74","0","2017","2","","Franklin County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",37,234,236,247,1713025,471318,15600,551,"",0.81,0.47,0.47,0.47,0.35,0.44,0.39,0.76,"",2,5.7,0,0.0,20,9.3,22,9.8,68152,4.1,-14102,-2.9,-3010,-16.2,-11,-2.0
"01061","5","23","74","0","2017","1","","Geneva County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",45,131,138,143,1218368,876232,14808,682,"",1.16,0.59,0.62,0.63,0.70,0.56,0.53,1.13,"",-3,-6.2,-18,-12.1,-25,-15.3,-21,-12.8,104743,9.4,13972,1.6,-3660,-19.8,142,26.3
"01061","5","23","74","0","2017","2","","Geneva County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",46,141,149,153,1211356,285291,3733,631,"",1.17,0.61,0.63,0.63,0.59,0.47,0.31,0.94,"",-3,-6.1,-28,-16.6,-15,-9.1,1,0.7,35454,3.0,-136253,-32.3,-3343,-47.2,71,12.7
"01063","5","23","74","0","2017","1","","Greene County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",9,27,18,27,319194,168965,1195,1023,"",0.70,0.35,0.23,0.33,0.50,0.38,0.08,1.62,"",1,12.5,-14,-34.1,-21,-53.8,3,12.5,-210014,-39.7,-151673,-47.3,-2264,-65.5,-151,-12.9
"01063","5","23","74","0","2017","2","","Greene County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",9,22,26,19,312722,25387,232,1077,"",0.70,0.26,0.29,0.22,0.37,0.12,0.02,1.44,"",0,0.0,-7,-24.1,2,8.3,-8,-29.6,-109209,-25.9,-47287,-65.1,-1288,-84.7,-140,-11.5
"01065","5","23","74","0","2017","1","","Hale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,168,160,171,1555483,1126350,25058,719,"",0.87,1.34,1.26,1.32,1.40,1.36,1.43,1.07,"",-2,-9.5,39,30.2,28,21.2,39,29.5,214602,16.0,187283,19.9,-1147,-4.4,-68,-8.6
"01065","5","23","74","0","2017","2","","Hale County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",19,163,163,153,1585029,229532,4515,764,"",0.86,1.24,1.22,1.14,1.24,0.96,0.84,1.03,"",-1,-5.0,10,6.5,-1,-0.6,-22,-12.6,-245586,-13.4,-143587,-38.5,-7297,-61.8,-95,-11.1
"01067","5","23","74","0","2017","1","","Henry County, Alabama","Private","NAICS 23 Construction","County, NAICS Sector -- by ownership sector","All establishment sizes",30,182,173,173,2307150,1164737,20144,1008,"",1.14,1.23,1.18,1.15,1.63,1.06,1.12,1.37,"",2,7.1,24,15.2,30,21.0,12,7.5,303104,15.1,72040,6.6,-4107,-16.9,7,0.7
