"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01003","5","54","74","0","2017","1","","Baldwin County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",537,1921,1951,1945,25201279,13054370,160855,1000,"",0.76,0.45,0.45,0.44,0.41,0.40,0.38,0.92,"",1,0.2,-3,-0.2,-5,-0.3,-10,-0.5,2844733,12.7,407478,3.2,-18076,-10.1,116,13.1
"01003","5","54","74","0","2017","2","","Baldwin County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",542,1956,1919,1890,26689242,2676603,36237,1068,"",0.75,0.43,0.42,0.41,0.40,0.33,0.36,0.96,"",-4,-0.7,-11,-0.6,24,1.3,-9,-0.5,-1582505,-5.6,-158016,-5.6,-10766,-22.9,-64,-5.7
"01005","1","54","74","0","2017","1","","Barbour County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,7,7,7,150574,0,0,1655,"",13.50,1.97,1.98,2.00,2.95,0.00,0.00,1.48,"",0,0.0,1,16.7,1,16.7,1,16.7,39854,36.0,0,0.0,0,0.0,236,16.6
"01005","1","54","74","0","2017","2","","Barbour County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,7,7,7,127071,0,0,1396,"",13.69,2.01,2.02,1.99,2.54,0.00,0.00,1.27,"",0,0.0,0,0.0,0,0.0,0,0.0,7623,6.4,0,0.0,0,0.0,83,6.3
"01005","5","54","74","0","2017","1","N","Barbour County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",35,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","5","54","74","0","2017","2","N","Barbour County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",35,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",1,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","54","74","0","2017","1","","Bibb County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,85,85,87,848418,541799,11951,762,"",0.45,0.33,0.33,0.33,0.21,0.31,0.39,0.62,"",1,5.6,32,60.4,33,63.5,33,61.1,330029,63.7,248229,84.6,5497,85.2,10,1.3
"01007","5","54","74","0","2017","2","","Bibb County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",19,85,83,85,884580,108698,1562,807,"",0.44,0.33,0.33,0.33,0.21,0.35,0.32,0.64,"",1,5.6,29,51.8,30,56.6,28,49.1,384585,76.9,13258,13.9,-463,-22.9,112,16.1
"01009","5","54","74","0","2017","1","","Blount County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",57,205,205,212,2222520,1280778,14352,825,"",0.62,0.40,0.40,0.41,0.31,0.36,0.35,0.78,"",3,5.6,1,0.5,4,2.0,8,3.9,159898,7.8,47686,3.9,-1021,-6.6,43,5.5
"01009","5","54","74","0","2017","2","","Blount County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",58,216,194,196,2363883,247956,3116,900,"",0.63,0.42,0.38,0.38,0.33,0.34,0.37,0.83,"",4,7.4,14,6.9,10,5.4,12,6.5,241655,11.4,-13357,-5.1,-431,-12.2,41,4.8
"01011","5","54","74","0","2017","1","N","Bullock County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","54","74","0","2017","2","N","Bullock County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","54","74","0","2017","1","N","Butler County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",3,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","54","74","0","2017","2","N","Butler County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,0,0,0,0,0,0,0,"N",0.38,0,0,0,0,0,0,0,"N",2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","1","54","74","0","2017","1","","Calhoun County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,27,25,25,521319,0,0,1562,"",12.02,1.39,1.29,1.28,1.69,0.00,0.00,1.28,"",1,33.3,2,8.0,0,0.0,1,4.2,20437,4.1,0,0.0,0,0.0,0,0.0
"01015","1","54","74","0","2017","2","","Calhoun County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",3,25,25,26,469765,0,0,1426,"",9.12,1.30,1.31,1.34,1.58,0.00,0.00,1.21,"",-1,-25.0,1,4.2,1,4.2,1,4.0,55346,13.4,0,0.0,0,0.0,116,8.9
"01015","5","54","74","0","2017","1","","Calhoun County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",201,1197,1205,1213,11972980,6916497,127973,764,"",0.68,0.44,0.43,0.44,0.27,0.38,0.44,0.63,"",-6,-2.9,35,3.0,75,6.6,82,7.3,1194093,11.1,322372,4.9,684,0.5,37,5.1
"01015","5","54","74","0","2017","2","","Calhoun County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",203,1211,1129,1174,12185054,1556398,27327,800,"",0.68,0.44,0.41,0.43,0.28,0.43,0.56,0.65,"",-3,-1.5,25,2.1,-4,-0.4,22,1.9,239837,2.0,36706,2.4,-233,-0.8,6,0.8
"01017","3","54","74","0","2017","1","N","Chambers County, Alabama","Local Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",15.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","54","74","0","2017","2","N","Chambers County, Alabama","Local Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",15.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","54","74","0","2017","1","","Chambers County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,203,203,202,1717692,996214,11752,652,"",0.52,0.39,0.39,0.39,0.23,0.26,0.29,0.58,"",1,2.8,23,12.8,24,13.4,23,12.8,242739,16.5,94742,10.5,1569,15.4,19,3.0
"01017","5","54","74","0","2017","2","","Chambers County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",37,211,202,200,1837678,263431,3366,692,"",0.52,0.41,0.40,0.39,0.24,0.41,0.46,0.60,"",1,2.8,23,12.2,16,8.6,11,5.8,58824,3.3,40846,18.4,806,31.5,-37,-5.1
"01019","5","54","74","0","2017","1","","Cherokee County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",26,93,91,89,826136,509446,14884,698,"",0.54,0.30,0.29,0.28,0.19,0.24,0.45,0.67,"N",4,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","54","74","0","2017","2","","Cherokee County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",26,82,78,73,798662,142572,4223,791,"",0.54,0.26,0.25,0.23,0.18,0.32,0.69,0.74,"N",2,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","54","74","0","2017","1","N","Chilton County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",-4,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","54","74","0","2017","2","N","Chilton County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",36,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",-4,-10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","54","74","0","2017","1","","Choctaw County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,49,50,51,332800,281984,3666,512,"",0.66,0.23,0.24,0.24,0.08,0.16,0.15,0.33,"",1,4.8,4,8.9,1,2.0,2,4.1,24806,8.1,30161,12.0,1032,39.2,15,3.0
"01023","5","54","74","0","2017","2","","Choctaw County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",22,52,47,46,360884,73505,1356,574,"",0.64,0.25,0.22,0.22,0.09,0.30,0.39,0.40,"N",1,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","1","54","74","0","2017","1","","Clarke County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,6,6,6,142685,0,0,1829,"",11.45,1.67,1.68,1.68,2.55,0.00,0.00,1.52,"",0,0.0,0,0.0,0,0.0,0,0.0,20757,17.0,0,0.0,0,0.0,266,17.0
"01025","1","54","74","0","2017","2","","Clarke County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,6,6,6,99017,0,0,1269,"",11.56,1.71,1.72,1.68,1.85,0.00,0.00,1.09,"",0,0.0,0,0.0,0,0.0,0,0.0,5304,5.7,0,0.0,0,0.0,68,5.7
"01025","5","54","74","0","2017","1","N","Clarke County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",33,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",-2,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","54","74","0","2017","2","N","Clarke County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",33,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",-2,-5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","54","74","0","2017","1","","Clay County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,34,34,34,168387,143894,5118,381,"",0.40,0.14,0.13,0.13,0.05,0.07,0.27,0.36,"N",-2,-16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","54","74","0","2017","2","","Clay County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,35,24,23,141160,50076,824,397,"",0.40,0.14,0.10,0.09,0.04,0.14,0.22,0.38,"",-2,-16.7,-6,-14.6,-5,-17.2,-4,-14.8,-104,-0.1,-19767,-28.3,-959,-53.8,61,18.2
"01029","5","54","74","0","2017","1","","Cleburne County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,16,14,15,102007,83209,2196,523,"",0.39,0.12,0.11,0.12,0.05,0.08,0.10,0.40,"",2,25.0,1,6.7,0,0.0,2,15.4,16597,19.4,15018,22.0,189,9.4,54,11.5
"01029","5","54","74","0","2017","2","","Cleburne County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",10,12,8,7,80240,21123,472,686,"",0.39,0.09,0.06,0.05,0.03,0.14,0.21,0.50,"",2,25.0,0,0.0,-1,-11.1,-2,-22.2,23557,41.6,2595,14.0,-21,-4.3,250,57.3
"01031","5","54","74","0","2017","1","N","Coffee County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",76,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",-5,-6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","54","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",79,433,392,398,5339015,643931,11938,1007,"",0.61,0.44,0.40,0.41,0.39,0.40,0.56,0.95,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","54","74","0","2017","1","","Colbert County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",80,352,365,365,3462068,2185228,55042,738,"",0.52,0.24,0.24,0.24,0.13,0.18,0.25,0.56,"",-2,-2.4,52,17.3,62,20.5,61,20.1,883521,34.3,467509,27.2,23604,75.1,82,12.5
"01033","5","54","74","0","2017","2","","Colbert County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",84,387,351,348,3889788,604333,12683,827,"",0.54,0.26,0.24,0.24,0.15,0.32,0.44,0.60,"",0,0.0,76,24.4,61,21.0,53,18.0,1061849,37.5,52472,9.5,1858,17.2,99,13.6
"01035","5","54","74","0","2017","1","","Conecuh County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",15,26,28,28,207758,154830,3805,585,"",0.50,0.12,0.13,0.13,0.07,0.10,0.14,0.53,"",1,7.1,7,36.8,2,7.7,1,3.7,41354,24.9,24156,18.5,891,30.6,52,9.8
"01035","5","54","74","0","2017","2","","Conecuh County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",17,28,25,28,203580,57086,1642,580,"",0.56,0.13,0.12,0.13,0.07,0.19,0.36,0.51,"",3,21.4,5,21.7,6,31.6,8,40.0,36166,21.6,9963,21.1,614,59.7,-43,-6.9
"01037","5","54","74","0","2017","1","","Coosa County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",7,18,19,22,234977,150489,2799,919,"",0.49,0.21,0.22,0.25,0.18,0.23,0.26,0.81,"",2,40.0,1,5.9,3,18.8,6,37.5,59172,33.7,23662,18.7,585,26.4,91,11.0
"01037","5","54","74","0","2017","2","","Coosa County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",7,22,24,26,267198,43049,911,856,"",0.49,0.26,0.29,0.31,0.23,0.45,0.56,0.80,"",2,40.0,4,22.2,6,33.3,7,36.8,84205,46.0,30900,254.3,723,384.6,88,11.5
"01039","5","54","74","0","2017","1","N","Covington County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",67,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",2,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","5","54","74","0","2017","2","N","Covington County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",68,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01041","5","54","74","0","2017","1","","Crenshaw County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,25,24,26,164649,133406,1809,507,"",0.46,0.11,0.10,0.11,0.05,0.07,0.05,0.49,"",1,7.7,-2,-7.4,-2,-7.7,0,0.0,7403,4.7,-3075,-2.3,-633,-25.9,48,10.5
"01041","5","54","74","0","2017","2","","Crenshaw County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",14,26,25,20,193155,53002,962,628,"",0.45,0.11,0.11,0.09,0.06,0.14,0.14,0.55,"",1,7.7,-3,-10.3,0,0.0,-1,-4.8,19627,11.3,148,0.3,-400,-29.4,94,17.6
"01043","5","54","74","0","2017","1","","Cullman County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",119,513,527,535,5734601,3393933,50183,840,"",0.55,0.29,0.29,0.30,0.21,0.24,0.29,0.73,"",3,2.6,-26,-4.8,-24,-4.4,-21,-3.8,213450,3.9,-140269,-4.0,3400,7.3,66,8.5
"01043","5","54","74","0","2017","2","","Cullman County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",119,542,501,509,5673060,633764,9981,844,"",0.55,0.30,0.28,0.28,0.20,0.24,0.34,0.71,"",1,0.8,-8,-1.5,-7,-1.4,-5,-1.0,172751,3.1,-68893,-9.8,-1972,-16.5,37,4.6
"01045","1","54","74","0","2017","1","","Dale County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,24,22,22,361882,0,0,1228,"",34.50,3.23,2.97,2.99,2.17,0.00,0.00,0.71,"",0,0.0,-1,-4.0,-3,-12.0,-3,-12.0,-83329,-18.7,0,0.0,0,0.0,-142,-10.4
"01045","1","54","74","0","2017","2","","Dale County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",4,21,21,22,292616,0,0,1055,"",35.13,2.85,2.87,2.98,1.96,0.00,0.00,0.67,"",0,0.0,-3,-12.5,-2,-8.7,0,0.0,-45893,-13.6,0,0.0,0,0.0,-77,-6.8
"01045","5","54","74","0","2017","1","","Dale County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",89,630,646,645,10165334,4384302,73311,1221,"",0.86,0.60,0.61,0.61,0.43,0.54,0.56,0.70,"",-10,-10.1,73,13.1,92,16.6,95,17.3,3046743,42.8,959515,28.0,4602,6.7,232,23.5
"01045","5","54","74","0","2017","2","","Dale County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",91,660,643,632,9133817,555101,8958,1089,"",0.88,0.62,0.62,0.61,0.41,0.63,0.74,0.67,"",-6,-6.2,113,20.7,122,23.4,124,24.4,1546555,20.4,43295,8.5,-408,-4.4,-22,-2.0
"01047","1","54","74","0","2017","1","","Dallas County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,17,17,17,434214,0,0,1965,"",8.87,3.02,3.05,3.08,5.05,0.00,0.00,1.65,"",0,0.0,1,6.2,1,6.2,3,21.4,81322,23.0,0,0.0,0,0.0,195,11.0
"01047","1","54","74","0","2017","2","","Dallas County, Alabama","Federal Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,17,18,19,401364,0,0,1715,"",8.96,3.07,3.28,3.50,5.15,0.00,0.00,1.57,"",0,0.0,2,13.3,2,12.5,4,26.7,63684,18.9,0,0.0,0,0.0,21,1.2
"01047","5","54","74","0","2017","1","","Dallas County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,181,178,178,1350237,903704,12488,580,"",0.49,0.23,0.22,0.23,0.11,0.15,0.10,0.49,"",1,2.1,-14,-7.2,-20,-10.1,-25,-12.3,-82027,-5.7,-76905,-7.8,-3056,-19.7,25,4.5
"01047","5","54","74","0","2017","2","","Dallas County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",49,179,170,154,1336708,294121,4700,613,"",0.48,0.22,0.22,0.20,0.12,0.27,0.22,0.54,"",0,0.0,-4,-2.2,-8,-4.5,-8,-4.9,-189527,-12.4,11610,4.1,46,1.0,-60,-8.9
"01049","2","54","74","0","2017","1","N","DeKalb County, Alabama","State Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",18.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","2","54","74","0","2017","2","N","DeKalb County, Alabama","State Government","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",18.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01049","5","54","74","0","2017","1","","DeKalb County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",75,349,360,355,3258275,2113391,25975,707,"",0.54,0.27,0.28,0.27,0.18,0.20,0.19,0.65,"",5,7.1,1,0.3,-12,-3.2,-13,-3.5,133444,4.3,46264,2.2,-3637,-12.3,44,6.6
"01049","5","54","74","0","2017","2","","DeKalb County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",76,348,323,328,3370316,436287,6671,779,"",0.54,0.27,0.25,0.25,0.18,0.22,0.28,0.69,"",6,8.6,-17,-4.7,-34,-9.5,-29,-8.1,-22125,-0.7,-96988,-18.2,-1799,-21.2,53,7.3
"01051","5","54","74","0","2017","1","","Elmore County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",114,464,479,490,5341911,3023073,35737,860,"",0.71,0.38,0.39,0.39,0.30,0.34,0.34,0.78,"",0,0.0,-4,-0.9,12,2.6,12,2.5,361752,7.3,96906,3.3,-2065,-5.5,47,5.8
"01051","5","54","74","0","2017","2","","Elmore County, Alabama","Private","NAICS 54 Professional and technical services","County, NAICS Sector -- by ownership sector","All establishment sizes",118,478,453,460,5526984,696924,7749,917,"",0.72,0.38,0.37,0.37,0.32,0.39,0.38,0.85,"",3,2.6,-2,-0.4,-4,-0.9,-11,-2.3,320886,6.2,-50608,-6.8,-1256,-13.9,64,7.5
