"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01017","5","31-33","74","0","2017","2","","Chambers County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",30,2150,2145,2159,25070628,2794850,32923,896,"",1.44,3.03,3.02,3.02,3.22,2.79,2.81,1.06,"",0,0.0,223,11.6,221,11.5,221,11.4,2802489,12.6,293147,11.7,-4469,-12.0,8,0.9
"01019","5","31-33","74","0","2017","1","","Cherokee County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",22,994,1004,982,9761976,7245781,146452,756,"",1.56,2.31,2.31,2.25,2.23,2.51,3.09,0.97,"",0,0.0,-6,-0.6,16,1.6,-11,-1.1,118293,1.2,69701,1.0,-1455,-1.0,9,1.2
"01019","5","31-33","74","0","2017","2","","Cherokee County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",23,994,988,1002,9908498,1100995,20209,766,"",1.64,2.26,2.26,2.29,2.23,1.55,2.06,0.98,"",1,4.5,11,1.1,16,1.6,31,3.2,205894,2.1,37544,3.5,-4070,-16.8,1,0.1
"01021","5","31-33","74","0","2017","1","","Chilton County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",48,2005,2010,1998,22290021,14068419,212204,855,"",1.80,2.49,2.50,2.48,2.54,2.38,2.59,1.02,"",-1,-2.0,-16,-0.8,-14,-0.7,-16,-0.8,1856700,9.1,207067,1.5,-106538,-33.4,77,9.9
"01021","5","31-33","74","0","2017","2","","Chilton County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",48,1964,1960,1972,22588309,7225640,102342,884,"",1.80,2.45,2.45,2.44,2.61,4.04,4.65,1.07,"",-2,-4.0,-39,-1.9,-62,-3.1,-38,-1.9,744588,3.4,-585018,-7.5,-102558,-50.1,49,5.9
"01023","5","31-33","74","0","2017","1","N","Choctaw County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","31-33","74","0","2017","2","N","Choctaw County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","31-33","74","0","2017","1","","Clarke County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",28,1604,1570,1586,26049803,12217017,115339,1263,"",1.22,2.28,2.24,2.26,3.16,2.41,1.78,1.40,"",0,0.0,-23,-1.4,-34,-2.1,-32,-2.0,2357507,10.0,244990,2.0,-9238,-7.4,135,12.0
"01025","5","31-33","74","0","2017","2","","Clarke County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",29,1566,1572,1586,24087404,1348638,32067,1177,"",1.26,2.26,2.28,2.26,3.04,1.28,2.13,1.34,"",1,3.6,-80,-4.9,-98,-5.9,-100,-5.9,-104362,-0.4,147490,12.3,13365,71.5,61,5.5
"01027","5","31-33","74","0","2017","1","","Clay County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,2003,2017,2006,18769418,13395390,120118,719,"",1.90,5.75,5.77,5.73,5.25,5.19,4.37,0.91,"",0,0.0,180,9.9,184,10.0,164,8.9,2253364,13.6,1474913,12.4,245,0.2,26,3.8
"01027","5","31-33","74","0","2017","2","","Clay County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,2039,2033,2019,18111264,3631518,36613,686,"",1.90,5.81,5.82,5.81,5.20,6.32,6.05,0.89,"",0,0.0,217,11.9,215,11.8,131,6.9,1640371,10.0,246197,7.3,-6493,-15.1,-2,-0.3
"01029","5","31-33","74","0","2017","1","","Cleburne County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,314,319,320,4078088,2395546,28854,988,"",1.60,1.69,1.74,1.80,1.77,1.73,0.89,1.01,"",2,20.0,-14,-4.3,3,0.9,-11,-3.3,376578,10.2,186367,8.4,-3602,-11.1,112,12.8
"01029","5","31-33","74","0","2017","2","","Cleburne County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",12,321,323,320,4614178,364716,7839,1105,"",1.60,1.78,1.76,1.72,1.93,1.48,2.16,1.10,"",0,0.0,-25,-7.2,-19,-5.6,-28,-8.0,675866,17.2,-87934,-19.4,-5595,-41.6,228,26.0
"01031","5","31-33","74","0","2017","1","","Coffee County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",41,3367,3400,3385,28729530,22064940,458077,653,"",1.08,2.52,2.54,2.53,2.13,2.22,2.91,0.84,"",2,5.1,49,1.5,37,1.1,126,3.9,1498705,5.5,296147,1.4,13982,3.1,21,3.3
"01031","5","31-33","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",42,3373,3355,3381,28303337,5592157,109818,646,"",1.10,2.49,2.48,2.48,2.07,2.23,3.24,0.83,"",3,7.7,135,4.2,117,3.6,133,4.1,828165,3.0,-1784993,-24.2,-18190,-14.2,-6,-0.9
"01033","5","31-33","74","0","2017","1","","Colbert County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",113,6628,6613,6610,88132235,50834660,864592,1025,"",2.50,3.23,3.19,3.18,3.32,3.09,2.76,1.04,"",3,2.7,-37,-0.6,-15,-0.2,0,0.0,5087766,6.1,1526386,3.1,90961,11.8,62,6.4
"01033","5","31-33","74","0","2017","2","","Colbert County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",113,6587,6584,6626,87278195,5606424,110032,1017,"",2.49,3.19,3.20,3.22,3.25,1.90,2.41,1.01,"",0,0.0,74,1.1,86,1.3,113,1.7,5785340,7.1,154224,2.8,8954,8.9,54,5.6
"01035","5","31-33","74","0","2017","1","","Conecuh County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",18,521,508,512,4452082,3207679,108342,667,"",2.03,1.79,1.76,1.76,1.42,1.52,2.89,0.80,"",1,5.9,-66,-11.2,-65,-11.3,-58,-10.2,-165190,-3.6,-366399,-10.3,8603,8.6,51,8.3
"01035","5","31-33","74","0","2017","2","","Conecuh County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",18,524,522,532,4703117,976370,28502,688,"",2.02,1.80,1.80,1.79,1.51,2.07,3.96,0.84,"",1,5.9,-37,-6.6,-35,-6.3,-38,-6.7,-153131,-3.2,37395,4.0,3431,13.7,24,3.6
"01037","5","31-33","74","0","2017","1","","Coosa County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,570,577,582,6052214,4074474,77275,808,"",1.43,4.79,4.83,4.88,4.59,4.69,5.05,0.95,"",-2,-25.0,1,0.2,3,0.5,16,2.8,788241,15.0,216862,5.6,-3764,-4.6,97,13.6
"01037","5","31-33","74","0","2017","2","","Coosa County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,566,559,552,5046786,661264,14883,694,"",1.44,4.84,4.79,4.77,4.30,4.39,5.69,0.89,"",-2,-25.0,-14,-2.4,-22,-3.8,-37,-6.3,-430601,-7.9,-146220,-18.1,-6600,-30.7,-28,-3.9
"01039","5","31-33","74","0","2017","1","","Covington County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",40,2313,2338,2334,23130118,16050292,877545,764,"",1.27,2.15,2.17,2.15,2.02,2.02,4.17,0.94,"",1,2.6,238,11.5,325,16.1,306,15.1,5134791,28.5,2382423,17.4,144002,19.6,85,12.5
"01039","5","31-33","74","0","2017","2","","Covington County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",39,2466,2450,2444,23943703,4752196,282388,751,"",1.24,2.28,2.28,2.26,2.10,2.51,6.01,0.93,"",-1,-2.5,415,20.2,388,18.8,338,16.0,4418838,22.6,1441599,43.5,100194,55.0,26,3.6
"01041","5","31-33","74","0","2017","1","","Crenshaw County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",9,1188,1215,1206,10605157,7789119,132745,678,"",0.99,3.72,3.81,3.64,3.24,3.07,2.64,0.87,"",2,28.6,-63,-5.0,-42,-3.3,-48,-3.8,-915810,-7.9,-776373,-9.1,-63241,-32.3,-29,-4.1
"01041","5","31-33","74","0","2017","2","","Crenshaw County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",10,1204,1190,1210,9831562,2031297,34829,630,"",1.10,3.73,3.64,3.74,2.82,3.44,3.16,0.76,"",2,25.0,-19,-1.6,-45,-3.6,-18,-1.5,-1577802,-13.8,200075,10.9,-197,-0.6,-84,-11.8
"01043","5","31-33","74","0","2017","1","","Cullman County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",122,5584,5604,5576,66220146,40939914,479616,912,"",1.91,2.25,2.26,2.24,2.37,2.14,1.94,1.05,"",1,0.8,-78,-1.4,-94,-1.6,-96,-1.7,5790254,9.6,1708972,4.4,-67939,-12.4,93,11.4
"01043","5","31-33","74","0","2017","2","","Cullman County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",126,5561,5554,5589,65141157,4894241,56987,900,"",1.98,2.25,2.25,2.24,2.33,1.16,1.21,1.04,"",7,5.9,-103,-1.8,-114,-2.0,-94,-1.7,-407214,-0.6,-1223093,-20.0,-39826,-41.1,11,1.2
"01045","5","31-33","74","0","2017","1","","Dale County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",39,3963,3982,3969,80234023,32871961,582941,1554,"",1.28,2.73,2.74,2.74,3.26,3.04,3.11,1.19,"",4,11.4,-195,-4.7,-197,-4.7,-217,-5.2,8243527,11.5,39301,0.1,-117368,-16.8,227,17.1
"01045","5","31-33","74","0","2017","2","","Dale County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",37,3956,3941,3918,69635351,1240481,18524,1360,"",1.22,2.72,2.73,2.70,3.14,0.89,0.96,1.15,"",1,2.8,-360,-8.3,-347,-8.1,-367,-8.6,-13689477,-16.4,-1349637,-52.1,-30697,-62.4,-132,-8.8
"01047","5","31-33","74","0","2017","1","","Dallas County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",42,3088,3040,2973,41746001,21329600,631241,1059,"",1.41,2.80,2.78,2.74,3.29,2.67,3.42,1.19,"",1,2.4,-53,-1.7,-104,-3.3,-121,-3.9,2226401,5.6,-104690,-0.5,-17398,-2.7,87,9.0
"01047","5","31-33","74","0","2017","2","","Dallas County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",42,3013,3009,2822,34252721,3527213,136916,894,"",1.41,2.76,2.78,2.65,2.96,2.04,3.93,1.09,"",1,2.4,-116,-3.7,-14,-0.5,-108,-3.7,-1403925,-3.9,-608663,-14.7,-15912,-10.4,-12,-1.3
"01049","5","31-33","74","0","2017","1","","DeKalb County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",110,6038,6167,6237,64350655,42140101,517403,805,"",2.68,3.40,3.46,3.49,3.40,2.97,2.70,0.99,"",0,0.0,-216,-3.5,-181,-2.9,-95,-1.5,3683327,6.1,1302284,3.2,-65680,-11.3,66,8.9
"01049","5","31-33","74","0","2017","2","","DeKalb County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",110,6205,6164,6239,63250768,8564737,104918,784,"",2.68,3.47,3.44,3.44,3.32,2.73,2.76,0.96,"",-1,-0.9,-119,-1.9,-138,-2.2,-88,-1.4,1509658,2.4,-676781,-7.3,-24623,-19.0,32,4.3
"01051","5","31-33","74","0","2017","1","","Elmore County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",63,2462,2445,2450,37960553,19234992,220968,1191,"",1.32,1.44,1.43,1.43,2.07,1.63,1.47,1.44,"",-2,-3.1,-27,-1.1,-50,-2.0,-51,-2.0,6973356,22.5,-332712,-1.7,-36920,-14.3,236,24.7
"01051","5","31-33","74","0","2017","2","","Elmore County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",62,2462,2442,2516,32661518,2414160,33642,1016,"",1.29,1.44,1.42,1.45,1.86,0.86,1.04,1.29,"",-3,-4.6,-46,-1.8,-81,-3.2,-41,-1.6,-2572190,-7.3,260044,12.1,-6389,-16.0,-56,-5.2
"01053","5","31-33","74","0","2017","1","","Escambia County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",44,1990,2004,2023,27198732,14934676,283167,1043,"",1.49,1.81,1.82,1.85,2.12,1.77,2.30,1.16,"",1,2.3,-57,-2.8,-40,-2.0,-33,-1.6,1583656,6.2,-24829,-0.2,-79085,-21.8,81,8.4
"01053","5","31-33","74","0","2017","2","","Escambia County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",42,2034,2013,2054,28048971,2328262,42248,1061,"",1.41,1.85,1.82,1.84,2.20,1.41,2.03,1.20,"",-2,-4.5,-8,-0.4,-10,-0.5,-2,-0.1,901760,3.3,77328,3.4,-21491,-33.7,38,3.7
"01055","5","31-33","74","0","2017","1","","Etowah County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",101,5537,5518,5574,61808664,37499969,461355,858,"",1.40,1.78,1.77,1.78,1.84,1.59,1.42,1.04,"",-1,-1.0,38,0.7,-94,-1.7,-46,-0.8,1944644,3.2,1376468,3.8,-107721,-18.9,32,3.9
"01055","5","31-33","74","0","2017","2","","Etowah County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",101,5531,5517,5570,63320241,6461874,84135,879,"",1.40,1.77,1.76,1.77,1.87,1.12,1.13,1.05,"",-2,-1.9,-23,-0.4,-26,-0.5,4,0.1,944685,1.5,-1299654,-16.7,-51321,-37.9,15,1.7
"01057","5","31-33","74","0","2017","1","","Fayette County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",18,901,930,906,9150488,6474032,66751,772,"",1.53,2.54,2.59,2.54,2.66,2.87,2.29,1.04,"",-2,-10.0,55,6.5,72,8.4,31,3.5,524024,6.1,154876,2.5,-9079,-12.0,0,0.0
"01057","5","31-33","74","0","2017","2","","Fayette County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",18,888,895,922,9186961,1406236,16062,784,"",1.53,2.58,2.56,2.62,2.58,2.79,2.57,1.00,"",-2,-10.0,-24,-2.6,-31,-3.3,-27,-2.8,-130875,-1.4,106828,8.2,-1153,-6.7,12,1.6
"01059","5","31-33","74","0","2017","1","","Franklin County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,4457,4536,4553,42731121,31721550,691564,728,"",2.31,4.91,4.97,4.99,4.56,4.42,4.83,0.92,"",3,7.0,262,6.2,306,7.2,429,10.4,6013257,16.4,3428735,12.1,34115,5.2,53,7.9
"01059","5","31-33","74","0","2017","2","","Franklin County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",46,4578,4541,4588,44907790,6092822,173039,756,"",2.29,5.05,5.04,5.02,4.71,4.32,6.19,0.94,"",1,2.2,432,10.4,411,10.0,385,9.2,4765975,11.9,116456,1.9,-5136,-2.9,14,1.9
"01061","5","31-33","74","0","2017","1","","Geneva County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",22,742,725,727,5686480,4798522,42789,598,"",1.28,1.75,1.72,1.73,1.44,1.57,1.17,0.83,"",1,4.8,-37,-4.7,-45,-5.8,-26,-3.5,-85326,-1.5,-151966,-3.1,-7095,-14.2,19,3.3
"01061","5","31-33","74","0","2017","2","","Geneva County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",22,716,712,713,6110704,991132,9744,659,"",1.28,1.72,1.70,1.68,1.50,1.24,1.16,0.88,"",1,4.8,-42,-5.5,-72,-9.2,-66,-8.5,-306549,-4.8,-297692,-23.1,-3349,-25.6,21,3.3
"01063","5","31-33","74","0","2017","1","","Greene County, Alabama","Private","NAICS 31-33 Manufacturing","County, NAICS Sector -- by ownership sector","All establishment sizes",8,424,442,446,4596000,2518225,55276,808,"",1.40,2.89,3.01,2.95,3.16,2.91,2.82,1.07,"",0,0.0,21,5.2,35,8.6,60,15.5,769080,20.1,306712,13.9,4657,9.2,70,9.5
