"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01003","5","53","74","0","2017","1","","Baldwin County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",396,1764,1771,1860,15164467,10827408,139798,649,"",1.71,1.73,1.72,1.75,1.61,1.72,1.66,0.93,"",29,7.9,155,9.6,152,9.4,131,7.6,1769207,13.2,1024213,10.4,-14701,-9.5,25,4.0
"01003","5","53","74","0","2017","2","","Baldwin County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",398,1922,1985,2092,16920394,4272506,50876,651,"",1.70,1.78,1.80,1.83,1.77,1.93,1.75,0.98,"",27,7.3,33,1.7,50,2.6,-114,-5.2,1284422,8.2,-111052,-2.5,-9937,-16.3,53,8.9
"01005","3","53","74","0","2017","1","N","Barbour County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",21.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","3","53","74","0","2017","2","N","Barbour County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",21.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","5","53","74","0","2017","1","","Barbour County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",24,41,40,41,282379,225644,5714,534,"",1.11,0.34,0.33,0.34,0.25,0.31,0.56,0.74,"",-2,-7.7,-4,-8.9,-5,-11.1,-3,-6.8,-2791,-1.0,818,0.4,113,2.0,43,8.8
"01005","5","53","74","0","2017","2","","Barbour County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",24,41,40,39,283349,78965,2036,545,"",1.11,0.34,0.33,0.32,0.26,0.41,0.72,0.80,"",-2,-7.7,-3,-6.8,-1,-2.4,-7,-15.2,-10989,-3.7,-526,-0.7,-149,-6.8,26,5.0
"01007","3","53","74","0","2017","1","N","Bibb County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",16.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","3","53","74","0","2017","2","N","Bibb County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",16.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","53","74","0","2017","1","","Bibb County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",11,21,22,19,116937,98532,1544,435,"",0.79,0.35,0.36,0.31,0.18,0.29,0.26,0.55,"",0,0.0,-1,-4.5,1,4.8,-3,-13.6,6981,6.3,2881,3.0,-295,-16.0,45,11.5
"01007","5","53","74","0","2017","2","","Bibb County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",11,20,20,21,118247,34034,503,447,"",0.79,0.32,0.32,0.33,0.19,0.40,0.36,0.59,"",0,0.0,-4,-16.7,-4,-16.7,-2,-8.7,-3714,-3.0,-9160,-21.2,-258,-33.9,51,12.9
"01009","3","53","74","0","2017","1","N","Blount County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",15.53,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","3","53","74","0","2017","2","N","Blount County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",15.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","53","74","0","2017","1","","Blount County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,32,33,33,215349,168267,2929,507,"",0.44,0.26,0.27,0.27,0.20,0.25,0.37,0.74,"",1,8.3,4,14.3,5,17.9,6,22.2,26039,13.8,17418,11.5,-353,-10.8,-19,-3.6
"01009","5","53","74","0","2017","2","","Blount County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,34,39,36,251513,54127,897,532,"",0.47,0.28,0.31,0.28,0.24,0.27,0.37,0.82,"",2,16.7,9,36.0,13,50.0,9,33.3,72786,40.7,15037,38.5,127,16.5,3,0.6
"01011","5","53","74","0","2017","1","","Bullock County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,19,20,20,103512,76843,571,405,"",1.07,0.43,0.45,0.44,0.28,0.30,0.10,0.63,"",0,0.0,0,0.0,1,5.3,0,0.0,27656,36.5,13596,21.5,-392,-40.7,103,34.1
"01011","5","53","74","0","2017","2","","Bullock County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,19,20,20,103047,30344,243,403,"",1.05,0.42,0.44,0.44,0.28,0.35,0.14,0.64,"",0,0.0,2,11.8,3,17.6,3,17.6,23995,30.4,6746,28.6,-75,-23.6,45,12.6
"01013","3","53","74","0","2017","1","N","Butler County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",24.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","3","53","74","0","2017","2","N","Butler County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",24.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","53","74","0","2017","1","","Butler County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",23,48,46,47,370257,252475,3032,606,"",1.22,0.48,0.46,0.46,0.43,0.40,0.30,0.92,"",1,4.5,9,23.1,9,24.3,6,14.6,82710,28.8,38865,18.2,-263,-8.0,39,6.9
"01013","5","53","74","0","2017","2","","Butler County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",23,44,45,43,348306,62673,768,609,"",1.21,0.43,0.44,0.41,0.41,0.33,0.28,0.96,"",1,4.5,5,12.8,7,18.4,5,13.2,83447,31.5,7550,13.7,-132,-14.7,78,14.7
"01015","3","53","74","0","2017","1","","Calhoun County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,59,59,59,585477,26382,1356,763,"",9.54,4.60,4.57,4.55,5.19,0.88,3.97,1.13,"",0,0.0,-9,-13.2,-7,-10.6,-7,-10.6,-23205,-3.8,-1366,-4.9,1192,726.8,61,8.7
"01015","3","53","74","0","2017","2","","Calhoun County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,58,57,63,630219,5285,272,817,"",9.63,4.56,4.53,4.93,5.68,0.48,2.94,1.21,"",0,0.0,-8,-12.1,-7,-10.9,1,1.6,41255,7.0,2286,76.2,254,1411.1,109,15.4
"01015","5","53","74","0","2017","1","","Calhoun County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",89,306,298,300,2497557,1733400,21236,638,"",0.92,0.47,0.45,0.45,0.37,0.49,0.37,0.81,"",3,3.5,-14,-4.4,-22,-6.9,-18,-5.7,-2029,-0.1,-42261,-2.4,-5180,-19.6,36,6.0
"01015","5","53","74","0","2017","2","","Calhoun County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",86,315,319,322,2679488,498899,7959,647,"",0.89,0.48,0.48,0.48,0.42,0.50,0.57,0.88,"",-1,-1.1,-4,-1.3,-3,-0.9,-3,-0.9,100539,3.9,-25393,-4.8,-1052,-11.7,31,5.0
"01017","3","53","74","0","2017","1","N","Chambers County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",10.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","3","53","74","0","2017","2","N","Chambers County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",10.15,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","53","74","0","2017","1","","Chambers County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,30,30,31,260996,207915,2851,662,"",0.56,0.24,0.25,0.25,0.23,0.29,0.36,0.91,"",-1,-7.1,-4,-11.8,-4,-11.8,-1,-3.1,16043,6.5,10830,5.5,-1106,-28.0,97,17.2
"01017","5","53","74","0","2017","2","","Chambers County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",13,31,31,33,278784,51351,672,677,"",0.56,0.25,0.25,0.26,0.25,0.29,0.32,0.98,"",0,0.0,-2,-6.1,-1,-3.1,1,3.1,41458,17.5,7661,17.5,-45,-6.3,112,19.8
"01019","5","53","74","0","2017","1","","Cherokee County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,41,42,40,588753,282215,3873,1105,"",0.90,0.55,0.56,0.53,0.90,0.68,0.59,1.65,"",-2,-12.5,-2,-4.7,-3,-6.7,-1,-2.4,53667,10.0,41155,17.1,1037,36.6,148,15.5
"01019","5","53","74","0","2017","2","","Cherokee County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",14,41,43,40,572933,64080,617,1066,"",0.90,0.54,0.56,0.52,0.89,0.52,0.35,1.66,"",0,0.0,1,2.5,0,0.0,-2,-4.8,51543,9.9,20780,48.0,162,35.6,103,10.7
"01021","3","53","74","0","2017","1","N","Chilton County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",7.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","3","53","74","0","2017","2","N","Chilton County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",7.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","53","74","0","2017","1","","Chilton County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",20,33,33,32,176850,143604,1304,416,"",0.68,0.24,0.24,0.23,0.14,0.17,0.12,0.58,"",-1,-4.8,-9,-21.4,-9,-21.4,-10,-23.8,-79835,-31.1,-49813,-25.8,-2922,-69.1,-54,-11.5
"01021","5","53","74","0","2017","2","","Chilton County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",20,39,39,39,195833,57802,450,386,"",0.68,0.28,0.28,0.27,0.16,0.18,0.11,0.57,"",-1,-4.8,-8,-17.0,-8,-17.0,-9,-18.8,-57805,-22.8,-17385,-23.1,-935,-67.5,-26,-6.3
"01023","5","53","74","0","2017","1","","Choctaw County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,10,10,10,55605,53690,1714,428,"",0.46,0.20,0.20,0.20,0.09,0.16,0.35,0.43,"",0,0.0,-1,-9.1,-2,-16.7,-2,-16.7,-2552,-4.4,-2475,-4.4,-376,-18.0,45,11.7
"01023","5","53","74","0","2017","2","","Choctaw County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,9,9,9,52823,20943,769,451,"",0.45,0.18,0.17,0.17,0.09,0.31,0.77,0.52,"",0,0.0,-5,-35.7,-1,-10.0,-2,-18.2,-8608,-14.0,-8235,-28.2,-330,-30.0,46,11.4
"01025","5","53","74","0","2017","1","","Clarke County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",17,61,60,59,498559,375085,7546,639,"",0.67,0.51,0.50,0.49,0.41,0.52,0.84,0.82,"",1,6.2,-4,-6.2,-5,-7.7,-8,-11.9,28808,6.1,-44,0.0,-407,-5.1,89,16.2
"01025","5","53","74","0","2017","2","","Clarke County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",17,62,59,63,516820,142603,2784,648,"",0.67,0.51,0.49,0.51,0.45,0.77,1.03,0.90,"",1,6.2,-4,-6.1,-8,-11.9,-3,-4.5,34764,7.2,-11103,-7.2,-471,-14.5,89,15.9
"01027","3","53","74","0","2017","1","","Clay County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,34,34,34,225417,163917,967,510,"",85.16,28.98,28.75,28.70,25.36,51.94,42.89,0.88,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","3","53","74","0","2017","2","","Clay County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,36,36,37,232271,19687,116,492,"",86.01,30.64,30.95,31.74,26.38,17.58,16.07,0.85,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01027","5","53","74","0","2017","1","","Clay County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,6,6,6,28311,24470,362,363,"",0.74,0.10,0.10,0.10,0.05,0.07,0.10,0.53,"",0,0.0,-1,-14.3,-1,-14.3,-3,-33.3,5739,25.4,4801,24.4,226,166.2,137,60.6
"01027","5","53","74","0","2017","2","","Clay County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",6,8,7,8,21968,11920,172,220,"",0.74,0.13,0.11,0.13,0.04,0.12,0.16,0.35,"",0,0.0,0,0.0,-2,-22.2,-1,-11.1,-6552,-23.0,-3311,-21.7,75,77.3,-33,-13.0
"01029","5","53","74","0","2017","1","","Cleburne County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,12,12,13,110320,76242,1315,688,"",0.60,0.38,0.38,0.42,0.32,0.38,0.30,0.82,"",0,0.0,1,9.1,1,9.1,2,18.2,11307,11.4,9749,14.7,648,97.2,-4,-0.6
"01029","5","53","74","0","2017","2","","Cleburne County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,13,13,13,108863,9950,263,644,"",0.60,0.42,0.40,0.40,0.32,0.23,0.40,0.78,"",0,0.0,3,30.0,3,30.0,3,30.0,9514,9.6,2499,33.5,201,324.2,-120,-15.7
"01031","3","53","74","0","2017","1","","Coffee County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,14,15,16,137347,49440,292,704,"",16.53,3.11,3.32,3.53,4.10,4.06,2.26,1.23,"",0,0.0,-2,-12.5,0,0.0,1,6.7,-20416,-12.9,-5340,-9.7,-31,-9.6,-87,-11.0
"01031","3","53","74","0","2017","2","","Coffee County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,16,16,16,154201,6240,37,741,"",16.68,3.53,3.55,3.50,4.47,1.27,0.92,1.27,"",0,0.0,1,6.7,1,6.7,2,14.3,24458,18.9,5020,411.5,30,428.6,61,9.0
"01031","5","53","74","0","2017","1","","Coffee County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",47,171,171,166,1184228,949423,10654,538,"",1.12,0.75,0.74,0.72,0.59,0.67,0.49,0.80,"",0,0.0,3,1.8,5,3.0,-1,-0.6,65219,5.8,16339,1.8,-2956,-21.7,23,4.5
"01031","5","53","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",48,176,172,169,1299250,285458,3022,580,"",1.14,0.75,0.72,0.70,0.66,0.65,0.50,0.91,"",1,2.1,6,3.5,3,1.8,0,0.0,164225,14.5,2532,0.9,-808,-21.1,64,12.4
"01033","3","53","74","0","2017","1","N","Colbert County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",9.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","3","53","74","0","2017","2","N","Colbert County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",9.33,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","5","53","74","0","2017","1","","Colbert County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",34,102,102,99,884663,601848,7464,674,"",0.68,0.29,0.29,0.28,0.22,0.26,0.17,0.79,"",4,13.3,3,3.0,2,2.0,-8,-7.5,31402,3.7,-3728,-0.6,-1879,-20.1,31,4.8
"01033","5","53","74","0","2017","2","","Colbert County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",34,104,108,108,993815,153499,2061,717,"",0.68,0.29,0.30,0.30,0.26,0.30,0.25,0.87,"",4,13.3,2,2.0,6,5.9,6,5.9,114690,13.0,-31567,-17.1,-929,-31.1,54,8.1
"01035","3","53","74","0","2017","1","N","Conecuh County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",23.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","3","53","74","0","2017","2","N","Conecuh County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",23.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","53","74","0","2017","1","","Conecuh County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,4,4,4,26928,25133,148,518,"",0.41,0.08,0.08,0.08,0.06,0.08,0.03,0.72,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01035","5","53","74","0","2017","2","","Conecuh County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",4,4,4,4,27027,4432,26,520,"",0.41,0.08,0.08,0.08,0.06,0.05,0.02,0.77,"",0,0.0,0,0.0,0,0.0,0,0.0,-457,-1.7,-8216,-65.0,-61,-70.1,-9,-1.7
"01037","5","53","74","0","2017","1","N","Coosa County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01037","5","53","74","0","2017","2","N","Coosa County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01039","3","53","74","0","2017","1","","Covington County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,25,25,25,184252,0,0,567,"",19.89,6.91,6.84,6.81,6.48,0.00,0.00,0.94,"",0,0.0,2,8.7,2,8.7,0,0.0,10684,6.2,0,0.0,0,0.0,3,0.5
"01039","3","53","74","0","2017","2","","Covington County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",3,24,24,23,183060,0,0,595,"",20.14,6.63,6.72,6.34,6.37,0.00,0.00,0.97,"",0,0.0,-2,-7.7,-2,-7.7,-3,-11.5,590,0.3,0,0.0,0,0.0,55,10.2
"01039","5","53","74","0","2017","1","","Covington County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",32,80,74,75,696257,458163,4297,702,"",0.92,0.43,0.40,0.40,0.41,0.40,0.15,1.00,"",0,0.0,-1,-1.2,-7,-8.6,-7,-8.5,-35553,-4.9,-16647,-3.5,-461,-9.7,10,1.4
"01039","5","53","74","0","2017","2","","Covington County, Alabama","Private","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",30,73,76,77,687326,102003,932,702,"",0.86,0.39,0.40,0.40,0.42,0.31,0.11,1.05,"",-4,-11.8,-10,-12.0,1,1.3,-6,-7.2,-82427,-10.7,-21128,-17.2,-504,-35.1,-35,-4.7
"01041","3","53","74","0","2017","1","N","Crenshaw County, Alabama","Local Government","NAICS 53 Real estate and rental and leasing","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",46.17,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
