"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"01001","5","44-45","74","0","2017","1","","Autauga County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",144,1679,1683,1672,10808126,7624850,75284,495,"",1.57,1.40,1.43,1.42,1.76,1.70,1.47,1.24,"",-2,-1.4,-33,-1.9,-52,-3.0,-68,-3.9,939583,9.5,159897,2.1,-20161,-21.1,56,12.8
"01001","5","44-45","74","0","2017","2","","Autauga County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",146,1675,1684,1691,10757041,3132918,28835,492,"",1.61,1.42,1.42,1.41,1.75,1.76,1.75,1.23,"",-3,-2.0,-51,-3.0,-27,-1.6,-17,-1.0,118305,1.1,-149711,-4.6,-13151,-31.3,15,3.1
"01003","2","44-45","74","0","2017","1","","Baldwin County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",10,40,40,39,275138,0,0,534,"",38.60,10.40,11.18,10.58,17.25,0.00,0.00,1.61,"",0,0.0,3,8.1,3,8.1,3,8.3,61335,28.7,0,0.0,0,0.0,85,18.9
"01003","2","44-45","74","0","2017","2","","Baldwin County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",10,40,40,40,287237,0,0,552,"",38.70,10.62,10.53,9.78,14.55,0.00,0.00,1.41,"",0,0.0,-1,-2.4,-1,-2.4,-1,-2.4,16702,6.2,0,0.0,0,0.0,44,8.7
"01003","5","44-45","74","0","2017","1","","Baldwin County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1027,13376,13361,13534,90968997,66504807,714800,521,"",1.63,1.75,1.76,1.74,2.54,1.99,2.27,1.45,"",28,2.8,251,1.9,195,1.5,20,0.1,7497776,9.0,4040870,6.5,-50199,-6.6,37,7.6
"01003","5","44-45","74","0","2017","2","","Baldwin County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1032,13607,13712,14035,92674640,28288117,307705,517,"",1.63,1.72,1.72,1.72,2.30,1.72,1.95,1.34,"",16,1.6,-67,-0.5,-60,-0.4,-83,-0.6,1338766,1.5,-1748422,-5.8,-55707,-15.3,10,2.0
"01005","2","44-45","74","0","2017","1","N","Barbour County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",82.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","2","44-45","74","0","2017","2","N","Barbour County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",83.94,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01005","5","44-45","74","0","2017","1","","Barbour County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",88,895,887,884,5221435,4036508,36042,452,"",1.50,1.00,1.01,1.01,1.23,1.03,0.93,1.22,"",0,0.0,-17,-1.9,-22,-2.4,-31,-3.4,-103384,-1.9,-51606,-1.3,-10764,-23.0,3,0.7
"01005","5","44-45","74","0","2017","2","","Barbour County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",89,877,872,885,5206832,1778738,16478,456,"",1.52,1.00,1.00,1.01,1.15,1.25,1.08,1.15,"",0,0.0,-60,-6.4,-75,-7.9,-45,-4.8,-358240,-6.4,-148147,-7.7,-5965,-26.6,0,0.0
"01007","2","44-45","74","0","2017","1","N","Bibb County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",64.26,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","2","44-45","74","0","2017","2","N","Bibb County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",65.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01007","5","44-45","74","0","2017","1","","Bibb County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",54,515,517,519,3180161,2400248,21470,473,"",1.42,1.13,1.15,1.14,1.32,1.34,0.96,1.16,"",2,3.8,45,9.6,41,8.6,51,10.9,393596,14.1,257910,12.0,-1315,-5.8,18,4.0
"01007","5","44-45","74","0","2017","2","","Bibb County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",54,512,518,523,3337795,1104689,9813,496,"",1.43,1.13,1.15,1.16,1.29,1.75,1.31,1.13,"",3,5.9,26,5.3,34,7.0,35,7.2,297467,9.8,52803,5.0,-1223,-11.1,15,3.1
"01009","2","44-45","74","0","2017","1","N","Blount County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.03,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","2","44-45","74","0","2017","2","N","Blount County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01009","5","44-45","74","0","2017","1","","Blount County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",129,1146,1144,1134,7026746,5402417,47658,474,"",1.59,1.26,1.27,1.26,1.70,1.51,1.60,1.35,"",9,7.5,13,1.1,37,3.3,35,3.2,870731,14.1,492846,10.0,-2208,-4.4,49,11.5
"01009","5","44-45","74","0","2017","2","","Blount County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",131,1128,1152,1152,7187569,2448484,21202,483,"",1.61,1.26,1.27,1.26,1.62,1.63,1.62,1.28,"",8,6.5,-27,-2.3,-2,-0.2,-9,-0.8,303366,4.4,-133455,-5.2,-4135,-16.3,25,5.5
"01011","2","44-45","74","0","2017","1","N","Bullock County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",159.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","2","44-45","74","0","2017","2","N","Bullock County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",158.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01011","5","44-45","74","0","2017","1","","Bullock County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",21,213,211,215,1000418,802622,8270,361,"",1.37,0.65,0.64,0.64,0.71,0.58,0.39,1.10,"",-1,-4.5,20,10.4,19,9.9,17,8.6,63443,6.8,30802,4.0,-3924,-32.2,-10,-2.7
"01011","5","44-45","74","0","2017","2","","Bullock County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",21,219,222,224,1025489,379775,4223,356,"",1.35,0.67,0.67,0.69,0.65,0.59,0.47,0.97,"",0,0.0,30,15.9,24,12.1,30,15.5,76943,8.1,-7582,-2.0,-1249,-22.8,-21,-5.6
"01013","2","44-45","74","0","2017","1","N","Butler County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",47.50,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","2","44-45","74","0","2017","2","N","Butler County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",47.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01013","5","44-45","74","0","2017","1","","Butler County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",99,901,920,912,5294955,4120481,45542,447,"",1.93,1.20,1.25,1.23,1.63,1.22,1.19,1.33,"",3,3.1,6,0.7,29,3.3,15,1.7,277464,5.5,122261,3.1,-8357,-15.5,15,3.5
"01013","5","44-45","74","0","2017","2","","Butler County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",100,896,907,908,5343099,1831163,20168,455,"",1.94,1.21,1.22,1.22,1.50,1.31,1.37,1.23,"",1,1.0,-24,-2.6,-5,-0.5,0,0.0,-33378,-0.6,-141236,-7.2,-5636,-21.8,2,0.4
"01015","1","44-45","74","0","2017","1","","Calhoun County, Alabama","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,9,9,9,188706,0,0,1613,"",5.84,0.64,0.65,0.65,2.56,0.00,0.00,3.96,"",0,0.0,0,0.0,0,0.0,0,0.0,-22608,-10.7,0,0.0,0,0.0,-193,-10.7
"01015","1","44-45","74","0","2017","2","","Calhoun County, Alabama","Federal Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,9,9,9,173623,0,0,1484,"",5.91,0.66,0.67,0.67,2.09,0.00,0.00,3.14,"",0,0.0,0,0.0,0,0.0,0,0.0,-20801,-10.7,0,0.0,0,0.0,-178,-10.7
"01015","2","44-45","74","0","2017","1","N","Calhoun County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",36.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","2","44-45","74","0","2017","2","N","Calhoun County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",37.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01015","5","44-45","74","0","2017","1","","Calhoun County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",447,5900,5893,5903,38771332,27754218,315298,506,"",1.69,1.20,1.22,1.22,1.52,1.49,1.46,1.25,"",-14,-3.0,80,1.4,75,1.3,54,0.9,3168489,8.9,1521066,5.8,-24542,-7.2,36,7.7
"01015","5","44-45","74","0","2017","2","","Calhoun County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",447,5772,5797,5804,37950694,11040252,117264,504,"",1.69,1.19,1.20,1.20,1.42,1.51,1.55,1.18,"",-12,-2.6,-77,-1.3,-40,-0.7,-61,-1.0,109201,0.3,-619454,-5.3,-24878,-17.5,6,1.2
"01017","2","44-45","74","0","2017","1","N","Chambers County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",38.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","2","44-45","74","0","2017","2","N","Chambers County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",39.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01017","5","44-45","74","0","2017","1","","Chambers County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",104,1035,1022,1023,6049118,4660840,47906,453,"",1.65,1.12,1.13,1.14,1.39,1.22,1.60,1.22,"",4,4.0,52,5.3,24,2.4,-6,-0.6,321285,5.6,173398,3.9,-2650,-5.2,14,3.2
"01017","5","44-45","74","0","2017","2","","Chambers County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",105,1056,1074,1069,6164077,2026494,19254,445,"",1.68,1.17,1.19,1.18,1.30,1.56,1.69,1.10,"",5,5.0,26,2.5,42,4.1,32,3.1,-8697,-0.1,-71205,-3.4,-3768,-16.4,-15,-3.3
"01019","2","44-45","74","0","2017","1","N","Cherokee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",57.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","2","44-45","74","0","2017","2","N","Cherokee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",58.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01019","5","44-45","74","0","2017","1","","Cherokee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",76,813,812,822,5425853,4067128,41864,512,"",1.78,1.47,1.47,1.49,2.20,1.85,1.71,1.49,"",-2,-2.6,-38,-4.5,-35,-4.1,-25,-3.0,128180,2.4,7989,0.2,-7499,-15.2,32,6.7
"01019","5","44-45","74","0","2017","2","","Cherokee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",75,825,833,856,5629579,1773150,16701,517,"",1.78,1.48,1.50,1.55,2.08,1.93,1.76,1.38,"",-3,-3.8,-24,-2.8,-25,-2.9,0,0.0,-42898,-0.8,-169503,-8.7,-4836,-22.5,6,1.2
"01021","2","44-45","74","0","2017","1","N","Chilton County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.31,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","2","44-45","74","0","2017","2","N","Chilton County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",30.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01021","5","44-45","74","0","2017","1","","Chilton County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",142,1385,1366,1396,9111774,6629883,65570,507,"",1.77,1.34,1.34,1.37,1.85,1.47,1.55,1.37,"",8,6.0,1,0.1,-37,-2.6,-4,-0.3,510807,5.9,172391,2.7,-8274,-11.2,33,7.0
"01021","5","44-45","74","0","2017","2","","Chilton County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",144,1409,1431,1442,9339767,2957216,28447,503,"",1.80,1.38,1.40,1.41,1.77,1.28,1.33,1.27,"",10,7.5,-45,-3.1,-39,-2.7,-10,-0.7,3126,0.0,-162469,-5.2,-5766,-16.9,11,2.2
"01023","2","44-45","74","0","2017","1","N","Choctaw County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",81.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","2","44-45","74","0","2017","2","N","Choctaw County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",81.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01023","5","44-45","74","0","2017","1","","Choctaw County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",45,401,404,410,2044576,1604625,19308,388,"",1.51,1.07,1.11,1.11,0.84,0.87,1.06,0.76,"",-3,-6.2,-11,-2.7,-5,-1.2,-8,-1.9,-18241,-0.9,-34207,-2.1,-4038,-17.3,4,1.0
"01023","5","44-45","74","0","2017","2","","Choctaw County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",45,416,432,446,2154578,823689,9545,384,"",1.49,1.13,1.15,1.18,0.88,1.62,1.78,0.76,"",-3,-6.2,10,2.5,28,6.9,42,10.4,69636,3.3,-30201,-3.5,-2480,-20.6,-12,-3.0
"01025","2","44-45","74","0","2017","1","N","Clarke County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",35.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","2","44-45","74","0","2017","2","N","Clarke County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",35.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01025","5","44-45","74","0","2017","1","","Clarke County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",129,1369,1365,1366,8276148,6318258,85347,466,"",1.86,1.51,1.54,1.54,1.78,1.64,2.55,1.17,"",2,1.6,24,1.8,14,1.0,5,0.4,406661,5.2,190087,3.1,2429,2.9,18,4.0
"01025","5","44-45","74","0","2017","2","","Clarke County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",126,1337,1339,1331,8290233,2759730,37658,477,"",1.82,1.51,1.52,1.50,1.72,2.02,2.57,1.14,"",-2,-1.6,-38,-2.8,-59,-4.2,-68,-4.9,-117830,-1.4,-171918,-5.9,-2727,-6.8,12,2.6
"01027","5","44-45","74","0","2017","1","","Clay County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",36,261,265,267,1163803,954451,9734,339,"",1.62,0.58,0.60,0.60,0.58,0.49,0.68,0.97,"",-1,-2.7,-18,-6.5,-8,-2.9,-5,-1.8,-33489,-2.8,-35291,-3.6,-3109,-24.2,4,1.2
"01027","5","44-45","74","0","2017","2","","Clay County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",35,263,264,262,1180992,488615,4625,345,"",1.58,0.59,0.59,0.59,0.56,0.66,0.79,0.94,"",-1,-2.8,0,0.0,-3,-1.1,2,0.8,-16386,-1.4,-3207,-0.7,-253,-5.2,-5,-1.4
"01029","2","44-45","74","0","2017","1","N","Cleburne County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",107.71,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","2","44-45","74","0","2017","2","N","Cleburne County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",108.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01029","5","44-45","74","0","2017","1","","Cleburne County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",42,326,311,303,2214430,1580282,19188,544,"",1.86,1.36,1.34,1.34,1.70,1.50,1.15,1.26,"",1,2.4,-7,-2.1,11,3.7,-1,-0.3,123421,5.9,34619,2.2,-528,-2.7,29,5.6
"01029","5","44-45","74","0","2017","2","","Cleburne County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",42,308,310,313,2266491,606235,6220,562,"",1.86,1.35,1.33,1.33,1.56,1.90,1.76,1.17,"",1,2.4,12,4.1,10,3.3,1,0.3,112291,5.2,24529,4.2,-960,-13.4,15,2.7
"01031","2","44-45","74","0","2017","1","N","Coffee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",21.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","2","44-45","74","0","2017","2","N","Coffee County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",21.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01031","5","44-45","74","0","2017","1","","Coffee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",185,2419,2377,2401,17271786,12230683,128962,554,"",1.62,1.41,1.40,1.42,2.28,1.62,1.58,1.62,"",6,3.4,104,4.5,103,4.5,122,5.4,1514817,9.6,995968,8.9,-4815,-3.6,25,4.7
"01031","5","44-45","74","0","2017","2","","Coffee County, Alabama","Private","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",185,2449,2453,2418,17446331,4474015,48375,550,"",1.62,1.42,1.42,1.40,2.10,1.37,1.47,1.49,"",3,1.6,127,5.5,124,5.3,82,3.5,585195,3.5,-237900,-5.0,-9453,-16.3,-7,-1.3
"01033","2","44-45","74","0","2017","1","N","Colbert County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",35.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01033","2","44-45","74","0","2017","2","N","Colbert County, Alabama","State Government","NAICS 44-45 Retail trade","County, NAICS Sector -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",36.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
